frequency_hz,spl_db_2p83vrms_1m,electrical_impedance_real_ohm,electrical_impedance_imag_ohm,displacement_peak_mm,input_power_w
1427.5901644759124,106.088845456231,5.544647529100354,-0.1427676492012442,0.009547446236766387,1.4434810503973292
1452.6146521017756,105.92876513611863,5.526828253464957,-0.10494774775323057,0.009189727894503622,1.4485728293491542
1478.077798522384,105.81048067487853,5.512181090178798,-0.06567993117397196,0.008831812291920435,1.4527394782013965
1503.9872930675256,105.74148845428907,5.500558610633448,-0.025732464003992907,0.008479931960831974,1.4559838908954474
1530.3509598546548,105.72611698998288,5.491731237926804,0.014297768300572637,0.00813880881433826,1.4583462604076438
1557.1767601515978,105.76576523233548,5.4854419504515235,0.053933823072851175,0.0078120897611164055,1.4598870817586012
1584.4727947806964,105.8589556802137,5.481424033302668,0.09276826532549061,0.0075027458854404535,1.4606800446298867
1612.2473065650818,106.00118057917804,5.479390966013815,0.13042316542976942,0.007213362623528355,1.4608129091682072
1640.5086828178248,106.184575939159,5.47900468008767,0.16652761097983537,0.006946265824506041,1.4603945102277862
1669.26545787474,106.39753530782657,5.479828296318478,0.2007220865926818,0.00670342002766921,1.4595655921223263
1698.526315671559,106.62447913063602,5.48127564027388,0.23270183030078648,0.006486037935241668,1.4585092498296457
1728.300092366308,106.84614666967875,5.482583282954784,0.2623083962107108,0.006293899889654362,1.4574533101315212
1758.5957790076325,107.04083157888763,5.482845524776081,0.28966042017584087,0.006124547895101014,1.4566540324202413
1789.422524249906,107.18690166920328,5.48115193062572,0.31527539287689027,0.005972770698298727,1.4563525532491712
1820.789637115924,107.26641810075547,5.476822040598336,0.3400949197517335,0.005830925487974821,1.4567089862572324
1852.7065898080407,107.26891611278903,5.469648211023079,0.36533762091170524,0.005690357165943525,1.457740531448905
1885.1830205685649,107.19388051187204,5.460003487903126,0.39220197132146023,0.0055434657654444075,1.4593008497861768
1918.2287365903085,107.05082387856899,5.448732645923508,0.42156188690331736,0.005385411164712562,1.4611185865665162
1951.853716978153,106.85710852386279,5.436892108021664,0.4538129077758696,0.005214656516917102,1.4628738392532823
1986.068115762517,106.63482039736178,5.42549597489463,0.4889109436156846,0.005032369148093916,1.4642694333036603
2020.8822649656736,106.40822683354767,5.41538419628373,0.5265184157548525,0.0048413426486936225,1.4650670628948488
2056.306677721785,106.20261077495604,5.407224585743382,0.5661360916029999,0.004645164646734027,1.4650876180308154
2092.352051451661,106.0439967979754,5.401584359809992,0.6071350491531896,0.00444807093778405,1.4641964849127798
2129.029271093142,105.95751806836432,5.398965417738047,0.6486528866032115,0.004255620699357653,1.4623060875573621
2166.3494123881283,105.96003729030716,5.3996457182785935,0.6893926050547625,0.004075844304652248,1.4594372856171438
2204.3237452272065,106.04356712244395,5.403152625611841,0.7275761575805169,0.0039191523577364815,1.4558654844816818
2242.963737052934,106.15943144200548,5.40757629113738,0.7616314634398444,0.00379357150549114,1.4522429845378355
2282.2810563227445,106.23257438817458,5.4098862993088055,0.7917381784500129,0.003695702032116766,1.449375978155892
2322.2875760325924,106.21258975990801,5.408018380941124,0.820409206298253,0.0036092983519693147,1.447615754319591
2362.9953773023367,106.10575997585681,5.402417030642501,0.8505979699523382,0.003517800031029281,1.4466050753626225
2404.416753023976,105.95422814275159,5.395001048469811,0.8837142117254803,0.0034146149490239877,1.445713605127355
2446.56421157386,105.80137775472492,5.387477058649761,0.9196594612111646,0.003301371145378943,1.4444854045925222
2489.45048058993,105.67712660934545,5.380782260343976,0.9577531814299259,0.0031823394678923657,1.4427181100643935
2533.088510815217,105.59890192332135,5.375289889457178,0.9973192007803728,0.003061378748296022,1.4403640858503852
2577.4914800086776,105.57632704432201,5.371112698181978,1.0378408074113408,0.0029412875558921725,1.4374374982130367
2622.6727969246062,105.61395605358983,5.368290488511542,1.0789147983109986,0.0028241474835593687,1.4339684290548578
2668.646105361783,105.71017600869679,5.366857638304344,1.120138388200817,0.0027119352472235437,1.4299956991595772
2715.4252882836204,105.85046221961366,5.366780670761338,1.1609747166959836,0.0026071613531254718,1.4255963112709278
2763.024472010524,105.9956456372326,5.367714035402805,1.2007058401040043,0.0025129846661829775,1.4209498264703861
2811.4580304857377,106.07701407808153,5.368650154624504,1.2387523480383635,0.0024315402997241043,1.416381956705478
2860.7405896159744,106.02764100989842,5.36809483563965,1.2754934934210396,0.002360254136547549,1.4122154389026726
2910.887031688118,105.84671985038312,5.365296323030444,1.3125187799838882,0.0022914331381820433,1.408435757895176
2961.912499863367,105.6122909958194,5.3610157904684765,1.351313463532162,0.002218693513295987,1.4046680336246178
3013.832402750153,105.41360044451454,5.356549449426868,1.3921837941206228,0.0021412317418468083,1.40055343241776
3066.662419057204,105.29841254678536,5.352707972560766,1.434666480831438,0.00206143734009838,1.3959508661789932
3120.418502328182,105.2756173468477,5.349763582137724,1.4782149515872536,0.00198181213646046,1.3908650093994834
3175.1168857593243,105.33511818959084,5.34774757067395,1.5224314140293402,0.0019040696778199469,1.3853440414574731
3230.7740871015085,105.45825530825807,5.346649733215366,1.5670081554207238,0.0018294540285062725,1.3794387477096404
3287.406913648273,105.61286943341408,5.346442115018694,1.6115809198943072,0.0017593510436221217,1.37321594586974
3345.0324673112664,105.73457141586879,5.346891352055949,1.6556154666554936,0.0016956803120454968,1.366814390087251
3403.6681497846544,105.71442794065872,5.347169346974895,1.6986430630470655,0.001639876084760824,1.3604891515540922
3463.331667800068,105.46272496295293,5.345969804666617,1.7411544453027992,0.0015896029196594765,1.3544437498492188
3524.0410384736497,105.05007049098597,5.342969348626929,1.7848068485335262,0.0015385890434198818,1.3484858072429515
3585.814594746849,104.68074504087633,5.339391996622837,1.830660816867958,0.0014833448313328426,1.342187222139045
3648.6709909225856,104.48754787482855,5.33646363516825,1.8784276661622703,0.0014253080601458689,1.3353357735735025
3663.7905923030207,104.46945624635644,5.335929219354876,1.8899959783741587,0.001411396062691312,1.3336232331551718
3678.972847276086,104.46042767848152,5.335464271485391,1.9016222565685805,0.001397516167367282,1.3318810182357383
3694.218015469834,104.46012612383652,5.335072800172776,1.9132967569007455,0.0013837030367027101,1.3301100501709888
3709.526357588181,104.46732591698648,5.334755662932346,1.9250098943456655,0.0013699900712619158,1.3283118691616542
3724.898135415365,104.48087875397943,5.334513809032506,1.936751574071822,0.001356411913005328,1.3264881074084567
3740.333611820424,104.49953369645966,5.334347306903559,1.9485109219782737,0.0013430052617184063,1.3246407176454222
3755.83305076169,104.52192650494106,5.334254871820354,1.9602761105906799,0.0013298093643134582,1.3227720873146536
3771.396717291301,104.54657365880762,5.334233244765579,1.9720343802285176,0.0013168658057545212,1.3208851470039464
3787.024877559737,104.57187743884504,5.334276471669979,1.9837723507109495,0.0013042173014948004,1.3189834469020971
3802.717798820368,104.59615188994867,5.334375201030047,1.9954767093815773,0.0012919052423260675,1.3170711638426147
3818.475749434029,104.61767892220053,5.334516183581315,2.007135314303311,0.0012799659208528272,1.3151529976468315
3834.298998873602,104.63479986098804,5.3346822031341805,2.018738656919577,0.001268425700569151,1.3132339238609732
3850.187817728633,104.64604120425625,5.334852647454463,2.0302815028856904,0.001257295804622856,1.3113187961702473
3866.142477709955,104.65017258741447,5.335005575710372,2.0417635661048728,0.001246570590367202,1.3094118334104143
3882.163251654324,104.64668981558759,5.335116688698222,2.0531937454708453,0.0012362141003415407,1.3075160946515643
3898.250413529105,104.6352887860295,5.335167372457481,2.0645839217296427,0.0012261816509763104,1.305633016337988
3914.404238436946,104.61645355582603,5.3351417993578485,2.075953454709575,0.00121640546731453,1.3037622114271266
3930.62500262048,104.5911590426458,5.335030888801505,2.087324581792818,0.0012068104836582484,1.3019015184182101
3946.912983467054,104.56078934919202,5.334832467633172,2.0987203708884974,0.0011973211790197045,1.3000473360171276
3963.268459513471,104.52695309653839,5.334550539670552,2.1101626214599394,0.001187868231931751,1.2981951301266796
3979.691710450752,104.49146233923061,5.334195709972336,2.1216676150693274,0.001178401821078742,1.296340097332633
3996.18301712892,104.45573723518648,5.333778636551725,2.1332515679163415,0.0011688733710263704,1.294477443915218
4012.7426615618047,104.42082744258698,5.33331320569341,2.1449228386792667,0.0011592601387798939,1.2926031385947385
4029.3709269318606,104.3897935907704,5.332818562667907,2.1566834537888635,0.001149559944671068,1.2907133347183959
4046.068097595013,104.36098178380686,5.332301102002421,2.168538100658628,0.0011397612867337164,1.2888060090212554
4062.83445908552,104.33605876592162,5.331775083033303,2.1804836218757453,0.001129877675101082,1.2868791266318458
4079.670298120857,104.31518524013936,5.331250262804837,2.1925184525460595,0.001119917044963451,1.284931212636442
4096.575902606613,104.29838988882867,5.330733502932396,2.2046366866482656,0.0011099001934400919,1.2829620639484633
4113.551561641426,104.28544372305487,5.330231017906384,2.2168346046217824,0.0010998407919555365,1.2809712525105268
4130.597565521914,104.27639360987146,5.329746064186942,2.2291088872682345,0.0010897508196984556,1.27895881248575
4147.714205747647,104.2693680264502,5.329282207215653,2.2414550323277025,0.0010796456149196158,1.2769249495234378
4164.901775026131,104.265239978257,5.328845607863702,2.253865529836715,0.001069549408271613,1.2748699769164917
4182.160567277811,104.26270586572534,5.328434235924038,2.266342301203246,0.0010594573017644318,1.272793980697899
4199.490877641101,104.26081571153249,5.328052442967671,2.2788798778373045,0.0010493868611294475,1.2706972622557722
4216.893002477425,104.2577251510807,5.327695863695294,2.291474270036912,0.0010393504384062335,1.2685813230037648
4234.367239376294,104.2558902919294,5.327386318431697,2.3041306053828388,0.0010293348723647339,1.2664418139511386
4251.913887160385,104.24866712055099,5.327096861690134,2.3168323507072417,0.0010193878676878537,1.264286117809977
4269.533245890658,104.23911974809008,5.326852010414428,2.3295860700385402,0.0010094918989972802,1.2621092435198176
4287.225616871486,104.2252043928753,5.326649720180879,2.3423843551289454,0.0009996687971914064,1.2599129706945589
4304.991302655809,104.20600328388355,5.326492962851989,2.355220840030066,0.000989937281126021,1.2576981047929174
4322.830607050296,104.18082645954811,5.326384023347332,2.3680874633736195,0.000980320567684558,1.255465878984754
4340.743835120558,104.14925474622599,5.326323525887365,2.380974610758072,0.0009708457907702628,1.2532180807816689
4358.731293196359,104.1118307841526,5.326309388265044,2.3938677113024336,0.000961553486498037,1.2509578062842073
4376.793288876846,104.06814998684823,5.3263348505839705,2.406760912790427,0.0009524584485265351,1.248687352691443
4394.930131035819,104.02008359147489,5.326391375099887,2.4196387323016095,0.0009436020791620441,1.246410968196304
4413.142129827008,103.96918522195236,5.326463511970044,2.432493794855764,0.0009350017098187231,1.2441325104688123
4431.42959668938,103.91759404807651,5.32653371515598,2.4453225074014444,0.0009266634787141585,1.2418554330758256
4449.792844352461,103.867647761455,5.326583088786165,2.4581272936343987,0.000918576456309882,1.239582261473096
4468.232186841688,103.82157441219249,5.326594054295468,2.4709169048065243,0.0009107124285489651,1.2373141234367133
4486.747939483775,103.78119170274519,5.326552844965172,2.483705449532164,0.0009030292394907882,1.2350505483025047
4505.340418912108,103.7476903535227,5.326451236939488,2.496510374563084,0.0008954768619767717,1.2327895820157695
4524.009943072163,103.72155020534103,5.326287117566763,2.5093499762753355,0.0008880044605887087,1.2305281698974873
4542.756831226933,103.70259118444109,5.326063909625127,2.5222411052831695,0.0008805666006998866,1.2282626791973075
4561.581403962398,103.69014637062821,5.325789257092485,2.5351975075730486,0.0008731274700442571,1.2259894153622384
4580.483983193003,103.67647888569729,5.325467170232544,2.5482351533054453,0.0008656458208299089,1.2237048259966117
4599.4648921671605,103.67939231288966,5.325124788233438,2.5613441251302,0.0008581516798326659,1.2214066861659012
4618.524455472783,103.67873540551915,5.324757625774477,2.574542811634597,0.0008505973883335531,1.2190923069848574
4637.662999042832,103.6795582792751,5.324380282807794,2.5878256560524684,0.0008430005566659776,1.2167605732258926
4656.880850160889,103.67967437623052,5.324000140770509,2.601193341941371,0.000835361585625752,1.2144103246924625
4676.178337466758,103.67974095484803,5.323623119849525,2.61464636911213,0.0008276812342282165,1.212040669086171
4695.555790962078,103.67227316326247,5.32325727474602,2.628169535748692,0.0008200010792399997,1.2096532779858937
4715.013542015975,103.66275345663183,5.322909031634379,2.641778608287602,0.0008122818331388036,1.2072445017042608
4734.55192337072,103.6457501249316,5.322575520056731,2.655456851245384,0.0008045679092645153,1.2048178490504156
4754.171269147425,103.6210771680558,5.322264735421199,2.6692064552874246,0.0007968551104014879,1.2023719395865335
4773.871914851755,103.58770262722811,5.321980008872952,2.6830217642995913,0.0007891590030687039,1.1999074741604907
4793.654197379664,103.54498814452688,5.321725256625879,2.696910643997249,0.000781460697112822,1.1974226430539792
4813.518455023165,103.49329463095063,5.321504262266279,2.7108535882336455,0.0007738105442497316,1.1949206387563693
4833.46502747609,103.42255123170571,5.321324399748481,2.7246986565460833,0.0007665894292535684,1.1924282939759079
4853.4942558399325,103.368070347421,5.321178561533143,2.7389033806046648,0.0007586526071879351,1.1898635461778333
4873.606482629661,103.29912895699891,5.32107827919317,2.7529925931597368,0.000751189509034009,1.1873114842262988
4893.802051779577,103.23073677505013,5.321020732058265,2.76711415386697,0.0007438296098518382,1.1847458125404813
4914.081308649202,103.16616418688557,5.320999124574495,2.781254680859177,0.0007366049239100332,1.1821700523213532
4934.444600029179,103.11102839066655,5.321016662700161,2.795411910883552,0.0007295202404082504,1.1795844162779556
4954.892274147207,103.06760015406982,5.32106046911338,2.809572801550319,0.000722605472185052,1.1769931065902783
4975.424680673992,103.03837700522584,5.321118387942994,2.823730839116166,0.0007158741066414328,1.174398994968653
4996.042170729228,103.02414131271246,5.321180028676548,2.8378833022145615,0.0007093302487712165,1.1718039945749599
5016.745096887603,103.02379665496149,5.3212315565655475,2.852029669934625,0.000702972351067318,1.1692099922023151
5037.533813184827,103.03438053827391,5.321259196791665,2.8661730867807793,0.0006967900882236247,1.1666181389041026
5058.408675123684,103.05128365252271,5.321250103999734,2.8803204255225365,0.000690764520845885,1.1640287336128603
5079.370039680117,103.06937984891866,5.321196087054814,2.894483094605344,0.0006848667088052346,1.1614406371763228
5100.418265309328,103.07388405025121,5.321059590132218,2.9086662784961943,0.00067908097853319,1.1588572670300774
5121.553711951908,103.0708276474472,5.32088512401433,2.9229004228445565,0.0006733385728296209,1.156267687982438
5142.776741039994,103.04537392201229,5.320638637330674,2.937196896138453,0.0006676113668471604,1.1536737145258689
5164.0877155034495,102.99379318258778,5.3203312865732215,2.951575347929373,0.00066185571436364,1.1510703225497538
5185.486999776071,102.91546272808235,5.319977692795844,2.966051086713495,0.0006560390526266287,1.1484529326849788
5206.974959801818,102.80627703940795,5.31957689157659,2.980653316266924,0.0006500969608200786,1.1458162229188593
5228.551963041074,102.6820635916276,5.319179071926758,2.9953680745611906,0.0006440669490281604,1.1431570941419564
5250.218378476928,102.55009967680535,5.318794510627456,3.0102052976296108,0.0006379294987337293,1.1404726749179783
5271.9745766214855,102.41865321808879,5.318433820586069,3.0251523038979538,0.0006317161620159209,1.137764260742535
5293.820929522205,102.30691287121215,5.318125519267392,3.040196104258079,0.0006254593804910697,1.1350313160445054
5315.7578107682575,102.22123712618227,5.317869537978417,3.0553176539067013,0.0006192028997518558,1.1322776105469567
5337.785595496919,102.16713560101363,5.317667764308541,3.070501794677108,0.0006129811385671619,1.1295059963764387
5359.90466039999,102.14549801586726,5.317515634748704,3.085733721102822,0.0006068267656053664,1.1267199501599703
5382.115383730213,102.15373366634708,5.317406392278808,3.1010030383307874,0.0006007620737607657,1.1239223478041946
5404.418145307775,102.18703947935497,5.317330833042593,3.1163077871561837,0.0005947904780790873,1.121114737443376
5426.813326526783,102.23930799127919,5.317262911358406,3.1315955497682735,0.0005890233690539503,1.1183096272320556
5449.30131036179,102.3046015676281,5.317250992819874,3.146977396616465,0.0005832224473205896,1.1154818331276817
5471.88248137434,102.39167269747405,5.317291343489943,3.1623128664055375,0.0005776890231856903,1.112657839811082
5494.557225719555,102.45037898445415,5.317216836409034,3.177750930506048,0.000572095097275584,1.1098270437724216
5517.325931152727,102.5197804226798,5.317202175551473,3.193175035839877,0.0005666973845310637,1.106993529844677
5540.188987035955,102.57924964290359,5.317182438176687,3.20862716298262,0.000561402262096051,1.1041561532039312
5563.146784344801,102.62334119296314,5.317142562768979,3.2241086875685205,0.0005562053149740133,1.1013161915375367
5586.199715674978,102.6461340581165,5.317101905500826,3.239623739953859,0.0005510982710320443,1.0984710947538379
5609.348175249064,102.64218653318325,5.317036523089014,3.2551744164166347,0.0005460749758109351,1.0956228244900834
5632.59255892324,102.61016366039648,5.316945202101095,3.270751604017423,0.0005411535940402815,1.0927731947093042
5655.933264194065,102.53708629354996,5.316830668875203,3.2863973786116927,0.0005362475229159099,1.0899142648214162
5679.370690205265,102.43463960699536,5.316677021125001,3.3020849506881094,0.0005314110052674048,1.0870524299345772
5702.90523775457,102.30374194458847,5.316487754539394,3.317836842331842,0.0005265984895752838,1.08418324048604
